1	N	48
1	J	48
0	J	48
1	R	48
2	N	49
2	J	49
1	W	49
2	R	49
3	N	64
3	J	64
2	E	68
1	J	68
3	R	68
3	W	74
1	R	74
4	N	74
4	J	74
1	W	74
4	R	74
5	N	107
5	J	107
4	W	107
5	R	107
4	J	109
5	E	110
4	R	110
4	W	115
0	R	115
0	W	115
4	J	570
4	R	570
4	W	570
0	R	570
4	J	623
4	R	623
4	W	623
0	R	623
4	J	688
4	R	688
4	W	688
0	R	688
4	J	719
4	R	719
4	W	719
0	R	719
4	J	772
4	R	772
4	W	772
0	R	772
4	J	822
4	R	822
4	W	822
0	R	822
4	J	823
4	R	823
4	W	823
0	R	823
4	J	859
4	R	859
4	W	859
0	R	859
4	J	865
4	R	865
4	W	865
0	R	865
4	J	916
4	R	916
4	W	916
0	R	916
4	J	985
4	R	985
4	W	985
0	R	985
4	J	1051
4	R	1051
4	W	1051
0	R	1051
4	J	1063
4	R	1063
4	W	1063
0	R	1063
4	J	1096
4	R	1096
4	W	1096
0	R	1096
4	J	1133
4	R	1133
4	W	1133
0	R	1133
4	J	1141
4	R	1141
4	W	1141
0	R	1141
4	J	1158
4	R	1158
4	W	1158
0	R	1158
4	J	1172
4	R	1172
4	W	1172
0	R	1172
4	J	1191
4	R	1191
4	W	1191
0	R	1191
4	J	1237
4	R	1237
4	W	1237
0	R	1237
4	J	1254
4	R	1254
4	W	1254
0	R	1254
4	J	1312
4	R	1312
4	W	1312
0	R	1312
4	J	1367
4	R	1367
4	W	1367
0	R	1367
4	J	1409
4	R	1409
4	W	1409
0	R	1409
4	J	1450
4	R	1450
4	W	1451
0	R	1451
4	J	1483
4	R	1483
4	W	1483
0	R	1483
4	J	1508
4	R	1508
4	W	1508
0	R	1508
4	J	1550
4	R	1550
4	W	1550
0	R	1550
4	J	1575
4	R	1575
4	W	1575
0	R	1575
4	J	1613
4	R	1613
4	W	1613
0	R	1613
4	J	1638
4	R	1638
4	W	1638
0	R	1638
4	J	1705
4	R	1705
4	W	1705
0	R	1705
4	J	1719
4	R	1719
4	W	1719
0	R	1719
4	J	1771
4	R	1771
4	W	1771
0	R	1771
4	J	1783
4	R	1783
4	W	1783
0	R	1783
4	J	1833
4	R	1833
4	W	1833
0	R	1833
4	J	1851
4	R	1851
4	W	1851
0	R	1851
4	J	1857
4	R	1857
4	W	1857
0	R	1857
4	J	1883
4	R	1883
4	W	1883
0	R	1883
4	J	1901
4	R	1901
4	W	1901
0	R	1901
4	J	1910
4	R	1910
4	W	1910
0	R	1911
4	J	1923
4	R	1923
4	W	1923
0	R	1923
4	J	1940
4	R	1940
4	W	1940
0	R	1940
4	J	1978
4	R	1978
4	W	1979
0	R	1979
4	J	1999
4	R	1999
4	W	1999
0	R	1999
4	J	2020
4	R	2020
4	W	2020
0	R	2020
4	J	2048
4	R	2048
4	W	2048
0	R	2048
4	J	2081
4	R	2081
4	W	2081
0	R	2081
4	J	2105
4	R	2105
4	W	2105
0	R	2105
4	J	2181
4	R	2181
4	W	2181
0	R	2181
4	J	2219
4	R	2219
4	W	2219
0	R	2219
4	J	2241
4	R	2241
4	W	2241
0	R	2241
4	J	2248
4	R	2248
4	W	2248
0	R	2248
4	J	2296
4	R	2296
4	W	2296
0	R	2296
4	J	2342
4	R	2342
4	W	2342
0	R	2342
4	J	2386
4	R	2386
4	W	2386
0	R	2386
4	J	2461
4	R	2462
4	W	2462
0	R	2462
4	J	2523
4	R	2523
4	W	2523
0	R	2523
4	J	2523
4	R	2523
4	W	2523
0	R	2523
4	J	2575
4	R	2575
4	W	2575
0	R	2575
4	J	2588
4	R	2588
6	N	2591
6	J	2591
4	W	2592
6	R	2592
7	N	2596
7	J	2596
6	W	2597
7	R	2597
7	E	2647
6	J	2647
6	R	2647
8	N	2649
