1	N	95
1	J	95
0	J	95
1	R	95
2	N	97
2	J	97
1	W	97
2	R	97
3	N	127
3	J	127
2	J	127
3	R	127
3	W	135
2	R	135
2	E	146
1	J	146
1	R	146
4	N	147
4	J	147
1	W	147
4	R	147
5	N	212
5	J	212
4	W	213
5	R	213
4	J	217
5	E	218
4	R	218
4	W	228
0	R	229
0	W	229
4	J	1435
4	R	1435
4	W	1435
0	R	1435
4	J	1511
4	R	1511
4	W	1511
0	R	1511
4	J	1630
4	R	1630
4	W	1630
0	R	1630
4	J	1761
4	R	1761
4	W	1761
0	R	1761
4	J	1871
4	R	1871
4	W	1871
0	R	1871
4	J	1986
4	R	1986
4	W	1986
0	R	1986
4	J	2064
4	R	2064
4	W	2075
0	R	2075
4	J	2166
4	R	2167
4	W	2167
0	R	2167
4	J	2954
4	R	2954
6	N	2957
6	J	2957
4	W	2958
6	R	2958
7	N	2962
7	J	2962
8	N	2963
8	J	2964
9	N	2965
9	J	2965
10	N	2966
10	J	2966
6	E	2967
4	J	2967
10	R	2967
10	J	2982
9	R	2982
9	J	2997
8	R	2997
8	W	2997
7	R	2997
7	J	3012
10	R	3012
10	J	3027
9	R	3027
9	J	3042
7	R	3042
7	J	3057
4	R	3057
11	N	3058
11	J	3058
4	W	3059
11	R	3059
4	J	3063
11	E	3065
4	R	3065
4	W	3066
10	R	3066
10	J	3081
9	R	3081
9	J	3096
7	R	3096
7	J	3111
10	R	3111
10	J	3126
9	R	3126
9	J	3141
7	R	3141
7	J	3156
10	R	3156
10	J	3171
9	R	3171
9	J	3186
7	R	3186
8	J	3201
7	J	3201
8	R	3201
8	W	3201
10	R	3201
10	J	3216
9	R	3216
9	J	3231
7	R	3231
7	J	3246
10	R	3246
10	W	3256
9	R	3256
9	W	3266
7	R	3266
7	W	3276
0	R	3276
8	J	3402
8	R	3402
8	W	3402
0	R	3402
10	J	3457
10	R	3457
10	W	3457
0	R	3457
9	J	3467
9	R	3467
7	J	3487
9	J	3487
7	R	3487
7	W	3487
9	R	3487
9	W	3567
0	R	3567
8	J	3603
8	R	3603
8	W	3603
0	R	3603
10	J	3658
10	R	3658
10	W	3658
0	R	3658
7	J	3688
7	R	3688
7	W	3688
0	R	3688
9	J	3768
9	R	3768
8	J	3808
9	J	3808
8	R	3808
8	W	3808
9	R	3808
10	J	3868
9	J	3868
10	R	3868
10	W	3868
9	R	3868
9	W	3868
0	R	3868
7	J	3889
7	R	3889
7	W	3889
0	R	3889
8	J	4009
8	R	4009
8	W	4009
0	R	4009
10	J	4069
9	J	4069
10	R	4069
10	W	4069
9	R	4069
7	J	4099
9	J	4099
7	R	4099
7	W	4099
9	R	4099
9	W	4169
0	R	4169
8	J	4210
8	R	4210
8	W	4210
0	R	4210
10	J	4270
10	R	4270
10	W	4270
0	R	4270
7	J	4300
7	R	4300
7	W	4300
0	R	4300
9	J	4370
9	R	4370
8	J	4420
9	J	4420
8	R	4420
8	W	4420
9	R	4420
9	W	4470
0	R	4470
10	J	4471
10	R	4471
10	W	4471
0	R	4471
7	J	4501
7	R	4501
7	W	4501
0	R	4501
8	J	4621
8	R	4621
8	W	4621
0	R	4621
9	J	4671
9	R	4671
12	N	4672
12	J	4672
9	E	4673
10	J	4673
1	J	4673
10	R	4673
10	W	4673
1	R	4673
1	W	4673
12	R	4673
7	J	4703
12	J	4703
7	R	4703
7	W	4703
12	R	4703
12	W	4773
0	R	4773
8	J	4822
8	R	4822
8	W	4822
0	R	4822
10	J	4874
10	R	4874
10	W	4874
0	R	4874
7	J	4904
7	R	4904
7	W	4904
0	R	4904
12	J	4974
12	R	4974
12	W	4974
0	R	4974
8	J	5023
8	R	5023
13	N	5024
13	J	5024
14	N	5025
14	J	5025
8	E	5026
1	J	5026
1	R	5026
1	W	5026
14	R	5026
14	J	5041
13	R	5041
13	J	5056
14	R	5056
14	J	5071
13	R	5071
10	J	5086
13	J	5086
10	R	5086
10	E	5086
1	J	5087
1	R	5087
1	W	5087
14	R	5087
14	J	5102
13	R	5102
7	J	5117
13	J	5117
7	R	5117
15	N	5118
15	J	5118
16	N	5119
16	J	5119
17	N	5120
17	J	5121
7	E	5121
1	J	5122
1	R	5122
1	W	5122
17	R	5122
17	J	5137
16	R	5137
16	J	5152
15	R	5152
15	W	5152
17	R	5152
17	J	5167
14	R	5167
12	J	5182
14	J	5182
12	R	5182
12	W	5182
16	R	5182
16	J	5197
13	R	5197
13	J	5212
17	R	5212
17	J	5227
14	R	5227
14	J	5242
16	R	5242
16	J	5257
13	R	5257
13	J	5272
17	R	5272
17	J	5287
14	R	5287
14	J	5302
16	R	5302
16	J	5317
13	R	5317
13	J	5332
17	R	5332
17	J	5347
14	R	5347
14	W	5358
15	J	5358
15	R	5358
15	W	5358
16	R	5358
16	J	5373
13	R	5373
13	W	5383
12	J	5383
12	R	5383
12	W	5383
17	R	5383
17	J	5398
16	R	5398
16	J	5413
17	R	5413
17	W	5423
16	R	5423
16	W	5433
0	R	5433
14	J	5559
15	J	5559
15	R	5559
15	W	5559
14	R	5559
14	W	5559
0	R	5559
13	J	5584
12	J	5584
12	R	5584
12	W	5584
13	R	5584
17	J	5637
16	J	5637
13	J	5637
17	R	5637
17	W	5637
16	R	5637
16	J	5675
13	R	5675
13	J	5690
16	R	5690
16	J	5705
13	R	5705
13	J	5720
16	R	5720
16	J	5735
13	R	5735
13	J	5750
16	R	5750
14	J	5765
15	J	5765
16	J	5765
14	R	5765
14	W	5765
15	R	5765
15	W	5765
13	R	5765
13	W	5767
16	R	5767
16	W	5784
0	R	5784
12	J	5785
12	R	5785
12	W	5785
0	R	5785
17	J	5838
17	R	5838
17	W	5838
0	R	5838
14	J	5966
15	J	5966
14	R	5966
14	W	5966
15	R	5966
15	W	5966
0	R	5966
13	J	5968
13	R	5968
16	J	5993
12	J	5993
13	J	5993
12	R	5993
12	W	5993
16	R	5993
16	J	6021
13	R	6021
13	J	6036
16	R	6036
17	J	6051
16	J	6051
17	R	6051
17	W	6051
13	R	6051
13	J	6066
16	R	6066
16	J	6081
13	R	6081
13	J	6096
16	R	6096
16	J	6111
13	R	6111
13	J	6126
16	R	6126
3	J	6141
16	J	6141
3	R	6141
3	W	6141
13	R	6141
13	J	6156
16	R	6156
16	W	6168
14	J	6168
15	J	6168
14	R	6168
14	W	6168
15	R	6168
15	W	6168
13	R	6168
13	W	6168
0	R	6168
4	J	6191
4	R	6191
4	W	6191
0	R	6192
12	J	6194
12	R	6194
12	W	6194
0	R	6194
17	J	6252
17	R	6252
17	W	6252
0	R	6252
4	J	6294
4	R	6295
4	W	6295
0	R	6295
4	J	6322
4	R	6323
4	W	6323
0	R	6323
14	J	6369
16	J	6369
13	J	6369
15	J	6369
14	R	6369
14	W	6369
15	R	6369
15	W	6369
13	R	6369
13	J	6384
16	R	6384
4	J	6399
12	J	6402
16	J	6402
12	R	6402
12	W	6402
4	R	6402
4	W	6402
13	R	6402
13	J	6417
16	R	6417
16	J	6432
13	R	6432
13	J	6447
16	R	6447
17	J	6462
16	J	6462
17	R	6462
17	W	6462
13	R	6462
13	J	6477
16	R	6477
16	J	6492
13	R	6492
13	J	6507
16	R	6507
16	J	6522
13	R	6522
13	J	6537
16	R	6537
16	J	6552
13	R	6552
13	W	6562
16	R	6562
16	W	6569
0	R	6569
14	J	6570
15	J	6570
14	R	6570
14	W	6570
15	R	6570
15	W	6570
0	R	6570
12	J	6603
12	R	6603
12	E	6603
1	J	6604
1	R	6604
1	W	6604
0	R	6604
17	J	6663
17	R	6663
17	W	6663
0	R	6663
13	J	6763
13	R	6763
14	J	6780
16	J	6780
15	J	6780
13	J	6780
14	R	6780
14	W	6780
15	R	6780
15	W	6780
16	R	6780
16	J	6803
13	R	6803
13	J	6818
16	R	6818
16	J	6833
13	R	6833
4	J	6834
13	J	6848
4	R	6848
4	W	6848
16	R	6848
16	J	6863
13	R	6863
17	J	6878
13	J	6878
17	R	6878
17	W	6878
16	R	6878
16	J	6893
13	R	6893
13	J	6908
16	R	6908
4	J	6914
16	J	6923
4	R	6923
4	W	6923
13	R	6923
4	J	6927
13	J	6938
4	R	6938
4	W	6938
16	R	6938
16	J	6953
13	R	6953
13	W	6961
16	R	6961
16	W	6963
0	R	6963
14	J	6981
15	J	6981
14	R	6981
14	W	6981
15	R	6981
15	W	6981
0	R	6981
4	J	7004
4	R	7004
4	W	7004
0	R	7004
17	J	7079
17	R	7079
17	W	7079
0	R	7079
4	J	7139
4	R	7139
18	N	7143
18	J	7143
4	W	7144
18	R	7144
