17	R	8236
17	J	8251
20	R	8251
20	J	8266
19	R	8266
19	J	8281
17	R	8281
17	J	8296
20	R	8296
20	J	8311
19	R	8311
18	J	8326
19	J	8326
18	R	8326
18	W	8326
17	R	8326
17	J	8341
20	R	8341
20	J	8356
19	R	8356
19	J	8371
17	R	8371
17	J	8386
20	R	8386
20	J	8401
19	R	8401
19	J	8416
17	R	8416
17	J	8431
20	R	8431
20	J	8446
19	R	8446
19	J	8461
17	R	8461
17	J	8476
20	R	8476
20	W	8481
19	R	8481
19	W	8486
17	R	8486
4	J	8514
17	J	8516
4	R	8516
4	W	8516
17	R	8516
18	J	8531
17	J	8531
18	R	8531
18	W	8531
17	R	8531
4	J	8539
17	J	8546
4	R	8546
4	W	8546
17	R	8546
4	J	8654
17	J	8666
4	R	8666
4	W	8666
17	R	8666
4	J	8678
20	J	8682
17	J	8682
20	R	8682
20	W	8682
4	R	8682
4	W	8682
17	R	8682
19	J	8697
17	J	8697
19	R	8697
4	J	8701
19	J	8726
4	R	8726
4	W	8726
19	R	8726
18	J	8741
19	J	8741
18	R	8741
18	W	8741
17	R	8741
17	J	8756
19	R	8756
19	J	8771
17	R	8771
17	J	8786
19	R	8786
4	J	8787
19	J	8801
4	R	8801
4	W	8801
17	R	8801
4	J	8804
17	J	8816
4	R	8816
4	W	8816
19	R	8816
19	J	8831
17	R	8831
17	J	8846
19	R	8846
19	J	8861
17	R	8861
17	J	8876
19	R	8876
20	J	8891
19	J	8891
20	R	8891
20	W	8891
17	R	8891
17	J	8906
19	R	8906
19	J	8921
17	R	8921
17	J	8936
19	R	8936
18	J	8951
19	J	8951
18	R	8951
18	W	8951
17	R	8951
17	J	8966
19	R	8966
19	J	8981
17	R	8981
17	J	8996
19	R	8996
4	J	9008
19	J	9011
4	R	9011
22	N	9015
22	J	9015
4	W	9016
17	R	9016
17	J	9031
22	R	9031
