16	J	3067
3	J	3067
3	R	3067
3	W	3067
16	R	3067
16	W	3067
0	R	3067
13	J	3077
15	J	3077
13	R	3077
13	W	3077
15	R	3077
17	J	3105
15	J	3105
17	R	3105
17	W	3105
15	R	3105
4	J	3135
15	J	3150
4	R	3150
4	W	3150
15	R	3150
14	J	3165
12	J	3165
15	J	3165
14	R	3165
14	W	3165
12	R	3165
4	J	3183
16	J	3193
13	J	3193
12	J	3193
16	R	3193
16	W	3193
13	R	3193
13	W	3193
4	R	3193
4	W	3193
15	R	3193
4	J	3201
15	W	3205
4	R	3205
4	W	3205
12	R	3205
17	J	3220
12	J	3220
17	R	3220
17	W	3220
12	R	3220
4	J	3238
12	J	3250
4	R	3250
4	W	3250
12	R	3250
12	W	3277
14	J	3277
14	R	3277
14	W	3277
0	R	3277
16	J	3294
13	J	3294
16	R	3294
16	W	3294
13	R	3294
13	W	3294
0	R	3294
15	J	3306
15	R	3306
4	J	3309
17	J	3334
15	J	3334
17	R	3334
17	W	3334
4	R	3334
4	W	3334
15	R	3334
4	J	3342
15	J	3349
4	R	3349
4	W	3349
15	R	3349
14	J	3379
12	J	3379
15	J	3379
14	R	3379
14	W	3379
12	R	3379
16	J	3405
13	J	3405
12	J	3405
16	R	3405
16	W	3405
13	R	3405
13	W	3405
15	R	3405
15	J	3420
12	R	3420
17	J	3435
12	J	3435
17	R	3435
17	W	3435
15	R	3435
15	W	3447
12	R	3447
14	J	3492
12	J	3492
14	R	3492
14	W	3492
12	R	3492
12	W	3506
16	J	3506
13	J	3506
16	R	3506
16	W	3506
13	R	3506
13	W	3506
0	R	3506
17	J	3536
17	R	3536
17	W	3536
0	R	3536
15	J	3548
15	R	3548
14	J	3604
15	J	3604
14	R	3604
14	W	3604
15	R	3604
16	J	3619
13	J	3619
12	J	3619
15	J	3619
16	R	3619
16	W	3619
13	R	3619
13	W	3619
12	R	3619
17	J	3645
12	J	3645
17	R	3645
17	W	3645
15	R	3645
15	J	3660
12	R	3660
12	J	3675
15	R	3675
15	W	3689
12	R	3689
14	J	3719
12	J	3719
14	R	3719
18	N	3719
18	J	3719
19	N	3720
19	J	3720
14	E	3720
16	J	3720
13	J	3720
1	J	3720
16	R	3720
16	W	3720
13	R	3721
13	E	3721
1	R	3721
1	W	3721
19	R	3721
19	J	3736
18	R	3736
17	J	3751
18	J	3751
17	R	3751
17	W	3751
19	R	3751
19	J	3766
18	R	3766
18	J	3781
12	R	3781
15	J	3796
12	J	3796
15	R	3796
15	J	3818
19	R	3818
16	J	3833
19	J	3833
16	R	3833
16	W	3833
15	R	3833
15	J	3848
18	R	3848
17	J	3863
18	J	3863
17	R	3863
17	W	3863
12	R	3863
12	W	3877
19	R	3877
19	J	3892
15	R	3892
15	J	3907
18	R	3907
18	J	3922
19	R	3922
16	J	3937
19	J	3937
16	R	3937
16	E	3937
1	J	3937
1	R	3937
1	W	3937
15	R	3937
4	J	3943
15	J	3952
4	R	3952
4	W	3952
18	R	3952
17	J	3967
18	J	3967
17	R	3967
17	E	3967
1	J	3967
1	R	3967
1	W	3967
19	R	3967
12	J	3982
19	J	3982
12	R	3982
20	N	3982
20	J	3982
12	E	3983
1	J	3983
1	R	3983
1	W	3983
15	R	3983
4	J	3987
15	J	3998
4	R	3998
4	W	3998
18	R	3998
18	J	4013
20	R	4013
4	J	4027
20	J	4028
4	R	4028
4	W	4028
19	R	4028
19	W	4038
15	R	4038
15	J	4053
18	R	4053
18	W	4063
20	R	4063
20	J	4078
15	R	4078
15	W	4081
20	R	4081
19	J	4141
20	J	4141
19	R	4141
19	W	4141
20	R	4141
20	W	4151
0	R	4151
18	J	4164
18	R	4164
15	J	4193
18	J	4193
15	R	4193
21	N	4193
21	J	4193
15	E	4194
1	J	4194
1	R	4194
1	W	4194
21	R	4194
21	J	4209
18	R	4209
18	J	4224
21	R	4224
21	J	4239
18	R	4239
19	J	4254
20	J	4254
18	J	4254
19	R	4254
19	W	4254
20	R	4254
20	W	4254
21	R	4254
21	J	4269
18	R	4269
18	J	4284
21	R	4284
4	J	4288
21	J	4299
4	R	4299
4	W	4299
18	R	4299
18	J	4314
21	R	4314
21	J	4329
18	R	4329
4	J	4336
18	W	4340
4	R	4340
4	W	4340
21	R	4340
4	J	4348
19	J	4355
20	J	4355
21	J	4355
19	R	4355
19	W	4355
20	R	4355
20	W	4355
4	R	4355
4	W	4355
21	R	4355
21	W	4365
0	R	4365
4	J	4383
4	R	4383
4	W	4383
0	R	4383
18	J	4441
18	R	4441
19	J	4458
20	J	4458
18	J	4458
19	R	4458
19	W	4458
20	R	4458
20	W	4458
18	R	4458
21	J	4473
18	J	4473
21	R	4473
21	W	4473
18	R	4473
18	W	4541
0	R	4541
4	J	4555
4	R	4555
22	N	4556
22	J	4556
4	W	4557
22	R	4557
