1	N	48
1	J	48
0	J	48
1	R	48
2	N	49
2	J	49
1	W	49
2	R	49
3	N	64
3	J	64
2	J	64
3	R	64
3	W	68
2	R	68
2	E	73
1	J	73
1	R	73
4	N	74
4	J	74
1	W	74
4	R	74
5	N	106
5	J	106
4	W	107
5	R	107
4	J	109
5	E	109
4	R	109
4	W	115
0	R	115
0	W	115
4	J	188
4	R	188
4	W	188
0	R	188
4	J	205
4	R	205
4	W	205
0	R	205
4	J	205
4	R	205
4	W	205
0	R	205
4	J	214
4	R	214
4	W	214
0	R	214
4	J	216
4	R	216
6	N	218
6	J	218
4	W	219
6	R	219
6	E	225
4	J	225
4	R	225
7	N	226
7	J	226
4	W	226
7	R	226
4	J	228
7	E	229
4	R	229
4	W	229
0	R	229
4	J	435
4	R	435
4	W	435
0	R	435
4	J	449
4	R	449
4	W	449
0	R	449
4	J	454
4	R	454
4	W	454
0	R	454
4	J	462
4	R	462
4	W	462
0	R	462
4	J	464
4	R	464
4	W	464
0	R	465
4	J	476
4	R	476
4	W	476
0	R	476
4	J	495
4	R	495
4	W	496
0	R	496
4	J	507
4	R	507
4	W	507
4	J	507
4	W	507
0	R	507
4	J	514
4	R	514
4	W	514
0	R	514
4	J	539
4	R	539
4	W	539
0	R	539
4	J	545
4	R	545
4	W	545
0	R	545
4	J	554
4	R	554
4	W	554
0	R	554
4	J	565
4	R	565
4	W	565
0	R	565
4	J	582
4	R	582
4	W	582
0	R	582
4	J	595
4	R	595
4	W	595
0	R	595
4	J	603
4	R	603
4	W	603
0	R	603
4	J	618
4	R	618
4	W	618
0	R	618
4	J	623
4	R	623
4	W	623
0	R	623
4	J	635
4	R	635
4	W	635
0	R	635
4	J	648
4	R	648
4	W	648
0	R	648
4	J	658
4	R	658
4	W	658
0	R	658
4	J	669
4	R	669
4	W	669
0	R	669
4	J	671
4	R	671
4	W	671
0	R	671
4	J	682
4	R	682
4	W	682
0	R	682
4	J	693
4	R	693
4	W	693
0	R	693
4	J	699
4	R	699
4	W	699
0	R	699
4	J	716
4	R	716
4	W	716
0	R	716
4	J	716
4	R	716
4	W	716
0	R	717
4	J	726
4	R	726
8	N	728
8	J	728
4	W	729
8	R	729
8	W	750
0	R	750
8	J	925
8	R	925
8	W	925
0	R	925
8	J	936
8	R	936
8	W	936
0	R	936
8	J	949
8	R	949
8	W	949
0	R	949
8	J	959
8	R	959
8	W	959
0	R	959
8	J	972
8	R	972
8	W	972
0	R	972
8	J	982
8	R	982
8	W	982
0	R	982
8	J	988
8	R	988
8	W	988
0	R	988
8	J	996
8	R	996
8	W	996
0	R	996
8	J	1007
8	R	1007
8	W	1008
0	R	1008
8	J	1017
8	R	1017
8	W	1017
0	R	1017
8	J	1026
8	R	1026
8	W	1026
0	R	1026
8	J	1038
8	R	1038
8	W	1038
0	R	1038
8	J	1050
8	R	1050
8	W	1050
0	R	1050
8	J	1128
8	R	1128
8	W	1128
0	R	1128
8	J	1132
8	R	1132
8	W	1132
0	R	1132
8	J	1138
8	R	1138
8	W	1138
0	R	1138
8	J	1139
8	R	1140
8	W	1140
0	R	1140
8	J	1143
8	R	1144
8	W	1144
0	R	1144
8	J	1147
8	R	1147
8	W	1148
0	R	1148
8	J	1153
8	R	1153
8	W	1154
0	R	1154
8	J	1159
8	R	1159
8	W	1159
0	R	1159
8	J	1163
8	R	1163
8	W	1163
0	R	1163
8	J	1168
8	R	1168
8	W	1168
0	R	1168
8	J	1170
8	R	1171
8	W	1171
0	R	1171
8	J	1175
8	R	1175
8	W	1175
0	R	1175
8	J	1178
8	R	1178
8	W	1178
0	R	1178
8	J	1183
8	R	1183
8	W	1183
0	R	1183
8	J	1188
8	R	1188
8	W	1188
0	R	1188
8	J	1193
8	R	1193
8	W	1193
0	R	1193
8	J	1198
